Area_Name,Year,Group_Name,Acquitted,cases_Comp_or_Withdrawn,Arrested,Chargesheeted,Convicted,In_Custody/Bail_Beginning,In_Custody/Bail_Beginning.1,In_Custody/Bail_End, Released_Before_Trial,Trial_Completed,Under_Trial_Beginning,Total_Under_Trial
Assam,2001.0,Immoral Traffic (Prevention) Act,1959.3333333333333,0.0,0.0,6.0,4.0,2.0,3.0,24.0,0.0,2.0,10.0,60.0
Kerala,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,2001.0,Importation of Girls,43.0,0.0,2.0,8.0,4.0,0.0,0.0,19.0,0.0,2.0,27.0,89.0
Jammu & Kashmir,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haryana,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goa,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,2001.0,Cruelty by Husband and Relatives,830.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Madhya Pradesh,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manipur,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arunachal Pradesh,2001.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Andhra Pradesh,2001.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,4.0,27.0,67.0
Andaman & Nicobar Islands,2001.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
West Bengal,2001.0,Importation of Girls,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,6.0
Uttar Pradesh,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tripura,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,2001.0,Importation of Girls,0.0,0.0,2.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0
Tamil Nadu,2001.0,Importation of Girls,4.0,0.0,2.0,12.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,12.0
Rajasthan,2001.0,Importation of Girls,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Punjab,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puducherry,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,13.0
Nagaland,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikkim,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2001.0,Sexual harassment,56.0,0.0,2.0,16.0,3.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2001.0,Cruelty by Husband and Relatives,6.0,0.0,3.0,5.0,0.0,2.0,0.0,6.0,0.0,2.0,7.0,12.0
Nagaland,2001.0,Cruelty by Husband and Relatives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2001.0,Dowry Prohibition Act,1961.0,0.0,4.0,16.0,4.0,3.0,3.0,29.0,0.0,0.0,27.0,67.0
Sikkim,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajasthan,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Punjab,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,7.0,22.0
Odisha,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,3.0,3.0,37.0,0.0,1.0,27.0,67.0
Nagaland,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manipur,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,2005.3333333333333,Dowry Prohibition Act,1961.0,0.0,0.0,39.0,4.0,3.0,0.0,1.0,0.0,0.0,21.0,67.0
Madhya Pradesh,2001.0,Dowry Prohibition Act,1961.0,0.0,1.0,16.0,4.0,3.0,4.0,7.0,0.0,0.0,27.0,67.0
Lakshadweep,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,3.0,3.3333333333333335,0.0,6.0,4.0,0.0,0.0,5.0,24.0
Karnataka,2001.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tripura,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2001.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,6.0,12.0
West Bengal,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,8.0,6.0,0.0,3.0,12.0,0.0,1.0,4.666666666666667,55.0
Madhya Pradesh,2001.0,Sexual harassment,433.0,0.0,2.0,16.0,4.0,1.0,3.0,16.0,0.0,2.0,27.0,67.0
Maharashtra,2001.0,Sexual harassment,475.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Manipur,2001.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2001.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2001.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2001.0,Sexual harassment,398.0,0.0,2.0,16.0,4.0,7.0,5.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2001.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2001.0,Sexual harassment,7.0,0.0,2.0,16.0,4.0,0.0,0.0,26.0,0.0,2.0,24.0,69.0
Rajasthan,2001.0,Sexual harassment,31.0,0.0,2.0,16.0,4.0,0.0,0.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2001.0,Sexual harassment,2.0,0.0,2.0,7.0,5.0,6.0,6.0,1.0,0.0,2.0,2.0,9.0
Tamil Nadu,2001.0,Sexual harassment,120.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tripura,2001.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2001.0,Sexual harassment,780.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2001.0,Sexual harassment,57.0,0.0,2.0,16.0,4.0,5.0,4.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2001.0,Sexual harassment,32.0,0.0,2.0,34.0,1.0,3.0,3.0,16.0,0.0,2.0,59.0,93.0
Punjab,2001.0,Sexual harassment,5.0,0.0,2.0,16.0,1.0,3.0,3.0,16.0,0.0,2.0,20.0,63.0
Jammu & Kashmir,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0
Himachal Pradesh,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,29.0,4.0,0.0,3.0,5.0,0.0,0.0,4.0,18.0
Haryana,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Daman & Diu,2001.0,Cruelty by Husband and Relatives,7.0,0.0,2.0,18.0,0.0,6.0,1.0,18.0,0.0,2.0,7.0,25.0
Delhi,2001.0,Cruelty by Husband and Relatives,136.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2001.0,Cruelty by Husband and Relatives,59.0,0.0,2.0,37.0,1.0,3.0,7.0,16.0,0.0,2.0,27.0,159.0
Gujarat,2001.0,Cruelty by Husband and Relatives,4498.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Haryana,2001.0,Cruelty by Husband and Relatives,2161.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2001.0,Cruelty by Husband and Relatives,248.0,0.0,2.0,16.0,10.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2001.0,Cruelty by Husband and Relatives,69.0,0.0,2.0,16.0,0.0,2.0,0.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2001.0,Cruelty by Husband and Relatives,0.0,0.0,4.0,3.0,0.0,0.0,1.0,39.0,0.0,0.0,36.0,39.0
Jharkhand,2001.0,Cruelty by Husband and Relatives,475.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Kerala,2001.0,Cruelty by Husband and Relatives,2211.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Lakshadweep,2001.0,Cruelty by Husband and Relatives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2001.0,Cruelty by Husband and Relatives,3228.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Maharashtra,2001.0,Cruelty by Husband and Relatives,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Manipur,2001.0,Cruelty by Husband and Relatives,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2001.0,Cruelty by Husband and Relatives,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0
Mizoram,2001.0,Cruelty by Husband and Relatives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,2001.0,Cruelty by Husband and Relatives,2192.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Odisha,2001.0,Cruelty by Husband and Relatives,1402.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chhattisgarh,2001.0,Cruelty by Husband and Relatives,314.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2001.0,Cruelty by Husband and Relatives,1512.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,9.0,27.0
Goa,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,19.0,6.0,3.0,1.0,14.0,0.0,0.0,38.0,115.0
Daman & Diu,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2001.0,Dowry Prohibition Act,1961.0,0.0,2.0,17.0,4.0,2.3333333333333335,0.0,0.0,0.0,0.0,39.0,67.0
Chandigarh,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandigarh,2001.0,Cruelty by Husband and Relatives,34.0,0.0,2.0,16.0,8.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2001.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2001.0,Dowry Prohibition Act,1961.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Andaman & Nicobar Islands,2001.0,Cruelty by Husband and Relatives,6.0,0.0,2.0,9.0,0.0,2.0,0.0,17.0,0.0,2.0,14.0,23.0
Andhra Pradesh,2001.0,Cruelty by Husband and Relatives,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2001.0,Cruelty by Husband and Relatives,0.0,0.0,2.0,10.0,1.0,2.0,1.0,17.666666666666668,0.0,1.0,10.0,20.0
Assam,2001.0,Cruelty by Husband and Relatives,409.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2001.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2001.0,Dowry Deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Andaman & Nicobar Islands,2001.0,Importation of Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2001.0,Total Crime Against Women,4707.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2001.0,Total Crime Against Women,1859.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2001.0,Total Crime Against Women,99.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chhattisgarh,2001.0,Total Crime Against Women,1613.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2001.0,Total Crime Against Women,15.0,0.0,2.0,25.0,2.0,6.0,5.0,16.0,0.0,2.0,27.0,122.0
Daman & Diu,2001.0,Total Crime Against Women,15.0,0.0,2.0,16.0,0.0,7.0,1.0,16.0,0.0,2.0,24.0,70.0
Delhi,2001.0,Total Crime Against Women,774.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2001.0,Total Crime Against Women,166.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2001.0,Total Crime Against Women,688.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2001.0,Total Crime Against Women,1470.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2001.0,Total Crime Against Women,1928.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Kerala,2001.0,Total Crime Against Women,3661.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Lakshadweep,2001.0,Total Crime Against Women,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
Madhya Pradesh,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Maharashtra,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2001.0,Kidnapping & Abduction - Women & Girls,501.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2001.0,Total Crime Against Women,439.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttar Pradesh,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tripura,2001.0,Total Crime Against Women,225.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tamil Nadu,2001.0,Total Crime Against Women,3429.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2001.0,Total Crime Against Women,15.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2001.0,Total Crime Against Women,7.0,0.0,2.0,12.0,7.0,3.0,3.0,4.0,0.0,2.0,7.0,19.0
Punjab,2001.0,Total Crime Against Women,1497.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2001.0,Total Crime Against Women,46.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2001.0,Total Crime Against Women,0.0,0.0,2.0,16.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,113.0
Mizoram,2001.0,Total Crime Against Women,30.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Meghalaya,2001.0,Total Crime Against Women,26.0,0.0,2.0,16.0,2.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Manipur,2001.0,Total Crime Against Women,3.0,0.0,2.0,17.0,1.0,3.0,3.0,16.0,0.0,4.0,27.0,161.0
Rajasthan,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andhra Pradesh,2001.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Haryana,2001.0,Total Crime Against Women,4345.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2001.0,Kidnapping & Abduction - Women & Girls,69.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2001.0,Kidnapping & Abduction - Women & Girls,554.0,0.0,2.0,16.0,1.0,3.0,1.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2001.0,Kidnapping & Abduction - Women & Girls,43.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Haryana,2001.0,Kidnapping & Abduction - Women & Girls,223.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2001.0,Kidnapping & Abduction - Women & Girls,466.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2001.0,Kidnapping & Abduction - Women & Girls,30.0,0.0,2.0,6.0,8.0,7.0,6.0,31.0,0.0,2.0,63.0,69.0
Delhi,2004.6666666666667,Kidnapping & Abduction - Women & Girls,153.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2001.0,Kidnapping & Abduction - Women & Girls,140.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Daman & Diu,2001.0,Kidnapping & Abduction - Women & Girls,5.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,14.0,14.0
Chhattisgarh,2001.0,Kidnapping & Abduction - Women & Girls,98.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2001.0,Kidnapping & Abduction - Women & Girls,18.0,0.0,2.0,30.0,1.0,2.0,6.0,16.0,0.0,2.0,27.0,156.0
Bihar,2001.0,Kidnapping & Abduction - Women & Girls,614.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2001.0,Kidnapping & Abduction - Women & Girls,501.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2001.0,Kidnapping & Abduction - Women & Girls,5.0,0.0,2.0,16.0,5.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2001.0,Total Crime Against Women,16.0,0.0,2.0,16.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2001.0,Kidnapping & Abduction - Women & Girls,371.0,0.0,2.0,16.0,8.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2001.0,Kidnapping & Abduction - Women & Girls,0.0,0.0,3.0,2.0,0.0,1.0,2.0,11.0,0.0,0.0,9.0,11.0
Lakshadweep,2001.0,Kidnapping & Abduction - Women & Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2001.0,Kidnapping & Abduction - Women & Girls,90.0,0.0,2.0,16.0,7.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttar Pradesh,2001.0,Kidnapping & Abduction - Women & Girls,1423.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tripura,2001.0,Kidnapping & Abduction - Women & Girls,16.0,0.0,2.0,21.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Rajasthan,2001.0,Kidnapping & Abduction - Women & Girls,1314.0,0.0,2.0,16.0,4.0,3.0,7.0,16.0,0.0,2.0,27.0,67.0
Punjab,2001.0,Kidnapping & Abduction - Women & Girls,115.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2001.0,Kidnapping & Abduction - Women & Girls,0.0,0.0,1.0,1.0,1.0,1.0,1.0,17.0,0.0,1.0,17.0,18.0
Odisha,2001.0,Kidnapping & Abduction - Women & Girls,444.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2001.0,Kidnapping & Abduction - Women & Girls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2001.0,Kidnapping & Abduction - Women & Girls,1.0,0.0,5.0,7.0,6.0,6.0,4.0,4.0,0.0,2.0,6.666666666666667,11.0
Meghalaya,2001.0,Kidnapping & Abduction - Women & Girls,3.0,0.0,2.0,8.0,0.0,3.0,3.0,16.0,0.0,3.0,27.0,100.0
Manipur,2001.0,Kidnapping & Abduction - Women & Girls,2.0,0.0,2.0,1.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,76.0
Maharashtra,2001.0,Kidnapping & Abduction - Women & Girls,709.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2001.0,Kidnapping & Abduction - Women & Girls,0.0,0.0,2.0,1.0,0.0,3.0,3.0,16.0,0.0,0.0,42.0,43.0
Madhya Pradesh,2001.0,Kidnapping & Abduction - Women & Girls,1000.6666666666666,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2006.6666666666667,Cruelty by Husband and Relatives,0.0,0.0,5.0,4.0,0.0,1.0,2.0,22.0,0.0,0.0,19.0,23.0
Andhra Pradesh,2002.0,Cruelty by Husband and Relatives,4855.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2002.0,Cruelty by Husband and Relatives,3.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,0.0,3.0,17.0,20.0
West Bengal,2002.0,Kidnapping & Abduction - Women & Girls,719.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2002.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,2.0,3.0,4.0,3.0,16.0,0.0,0.0,12.0,15.0
Chandigarh,2002.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2002.0,Cruelty by Husband and Relatives,861.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2002.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
